,address,business_id,city,latitude,longitude,name,postal_code,review_count,stars,state
6615,"12425 W Bell Rd, Ste 132",bRMSGvyDDUE_06OkIH3PKw,Surprise,33.6383001,-112.3265453,To My Surprise shuttle service,85378,7,4.5,AZ
6616,16418 North Bullard Ave,I6p7h2fqfehRoh61NxDs2g,Surprise,33.6332123,-112.3770941,Residence Inn Phoenix NW/Surprise,85374,24,4.5,AZ
6617,3950 S Las Vegas Blvd,TlrvXR6V-4_G6dFasGHUTQ,Las Vegas,36.093523,-115.173024,Mandalay Bay Convention Center,89119,3,3.5,NV
6618,Leuschnerstr. 3,DUb5MLYvMdPuBBoLyLEbQA,Stuttgart,48.7785737,9.1707031,Second Hand Records,70174,7,4.5,BW
6619,3950 Koval Ln,jbx7M7moipnv3lkAVNsQ1w,Las Vegas,36.1180335,-115.1631545,Holiday Inn Club Vacations at Desert Club Resort,89109,222,3.5,NV
6620,,hcBPTka0KJy-AIui5zIN0Q,Las Vegas,36.0809667,-115.2244853,Next Level Sounds Entertainment,89118,52,5.0,NV
6621,122 State St,GVSc1akbPBLtpYHSAuI_eQ,Madison,43.0748282717,-89.387402907,Sweet Tea at the Fountain,53703,9,4.5,WI
6622,"7014 East Camelback Rd, Ste 0586",P4Tt6nk66h0cuB3WiqomGA,Scottsdale,33.5038990309,-111.929714592,Desert Stages Theatre,85251,47,4.0,AZ
6623,10600 Whittingham Ct,KFB88IPsK9Xf2J_tf4Fxbw,Las Vegas,36.186205,-115.326305,Mobile Misting Cooling Fans,89144,5,5.0,NV
6624,,nqnm7EJ9EH00zk2dGQ9QKQ,Las Vegas,36.3193563,-115.0228736,We Luv Flowers By faith,89115,21,4.0,NV
6625,,k4iS3R45W8Oc-GnD3n82uw,Phoenix,33.5080943,-112.0863874,Desert Coach,85013,3,2.5,AZ
6626,1111 Dundas St E,8Um3gyConTQoDwWC3N1dhQ,Whitby,43.883865,-78.92428,Enterprise Rent-A-Car,L1N 2K4,3,4.5,ON
6627,4914 Groton Ln,t1vuFE50ecgJvAM1P1ytuA,Madison,43.059646,-89.462125,Studio Indigo,53711,3,5.0,WI
6628,6333 N Scottsdale Rd,T1A2zbyPfwGrJgG_8hAirQ,Scottsdale,33.5307266,-111.9245381,Hilton Scottsdale Resort & Villas,85250,144,3.0,AZ
6629,,oNVpIJPrv1_5HIBqVjZKUg,Phoenix,33.7635354,-112.0714835,SmokeN'Grind,85085,7,5.0,AZ
6630,4905 E Ray Rd,_0dgXFHlWw1o-rGEH4-CxA,Phoenix,33.317289,-111.9777108,As You Wish Pottery Painting Place,85044,25,4.0,AZ
6631,2501 Rutherford Rd,8JuW3Rf8TVUivb8zidWjvg,Vaughan,43.8324808,-79.5196336,Area51 Lasertag,L4K 2N6,3,2.5,ON
6632,835 N 43rd Ave,5OmuCo0kdvWQZXidGuxrsw,Phoenix,33.4572215,-112.1510793,NY Slicers Deli,85009,127,4.5,AZ
6633,1556 Bloor Street W,pks_z0EXHrxouKLKaMq1gw,Toronto,43.6563034,-79.4533582,Enigma Cafe and Restaurant,M6P 1A4,16,4.0,ON
6634,3634 Hardwick Hallway,sJF_sk61XGqyP_CkuyOldg,Las Vegas,36.1237,-115.319972,Avalon Entertainment,89135,6,3.0,NV
6635,5642 N 27th Ave,qv41uNpcTUIwePP4H8zyEg,Phoenix,33.5195347,-112.1173867,Kool Jerk,85017,16,4.0,AZ
6636,1117 Rue Sainte-Catherine Ouest,TsE3smUI7-oF0Twwd_wu9Q,Montreal,45.4998243,-73.57349,Wonder Travel,H3B 1H9,5,3.0,QC
6637,1054 Boulevard Arthur Sauvé,O6sGhOjj-_SUIs7jTHKpHA,Saint-Eustache,45.580405,-73.97586,Cabane à Sucre Famille Constantin,J7R 4K3,6,3.5,QC
6638,5525 Portage Rd,4ovtrDTXvLK5dDdD09Ecug,Madison,43.1488574,-89.306481,Speckled Hen Inn,53704,31,5.0,WI
6639,2102 Broadway Ave,BaIRfAJzaqL0VKizwlTciw,Pittsburgh,40.4054010662,-80.0301221386,Feeney's Weenies,15216,14,4.5,PA
6640,4406 State Route 43,9HyDagvBOIcQ5DvJv9-Z7w,Kent,41.1092467,-81.3467605,Hampton Inn,44240,5,4.5,OH
6641,444 Yonge Street,Bus8twR5Z8mV6krJ2cxy1A,Toronto,43.6610059,-79.383213,The Carlu,M5B 2H4,5,4.0,ON
6642,9311 Weston Rd,3tgjbgWcLCmCfFX6neT4JQ,Woodbridge,43.827103,-79.555956,Piacere Ristorante,L4H 3G8,17,3.0,ON
6643,303 E Woodlawn Rd,9p80iZvVnZdw9U5wtDyp4Q,Charlotte,35.1781843503,-80.8786010742,HoneyBaked Ham,28217,10,4.0,NC
6644,2535 Las Vegas Blvd S,Kl1VsnHNdTWUjWZz1ZI06w,Las Vegas,36.134267,-115.154529,Enterprise Rent-A-Car,89109,5,2.5,NV
6645,Carberry Rd,IR25uZARv2t4_nma9f87Eg,Musselburgh,55.9255798,-3.0347784,Craig House,EH21 8PT,3,1.5,ELN
6646,1000 Corporate Dr,J4jW6wK3A-wuuqyTLL-J-g,Canonsburg,40.2989327,-80.1744706,Hilton Garden Inn Pittsburgh Southpointe,15317,14,3.0,PA
6647,"1455 S Stapley Dr, Ste 12",6QsP6GJLUo5SeuhgBADSrQ,Mesa,33.3881267869,-111.804031469,Pearl's Banquet Hall,85204,8,4.0,AZ
6648,,w113R9MhMoZXKATno5sSag,Las Vegas,36.1152659787,-115.091934066,Heather K Photography,89121,13,5.0,NV
6649,4741 W Marconi Ave,n3DeiQA6rh9xkDbZikQ1hw,Glendale,33.629799,-112.161545,Life's Story Studios,85306,9,5.0,AZ
6650,46 Dreghorn Link,ahcIWMr7w19H5gc6YHuU7A,Edinburgh,55.9003871,-3.233203,Travelodge Hotels,EH13 9QR,3,2.5,EDH
6651,1910 Donner St,vRR8UF2omrnJCytRm2163w,Boston,40.3103977,-79.8270711,Trailside Treasures,15135,3,4.5,PA
6652,34601 Ridge Rd,I81hDYqQjMaaE3p6KyRMJA,Willoughby,41.6071362925,-81.4417659896,Manhattan Deli Bar & Grille,44094,55,4.0,OH
6653,5024 Curry Rd,cJMxncH9Z3Z9ogErNTrLtA,Pittsburgh,40.3500542,-79.9965438,"Legacy Lanes, Inc",15236,11,3.5,PA
6654,53 Princes St,m1fO89Ka05EDd4Y0SNCQ3Q,Edinburgh,55.9526555,-3.1944955999999998,Ramada Edinburgh Mount Royal,EH2 2DG,6,3.5,EDH
6655,,o4BYWwIGRa2xILf2gO68pQ,Chandler,33.2344417,-111.86339,The Perfect SAIZ Taco,85248,4,5.0,AZ
6656,9210 N Cave Creek Rd,-8-JRYJpYbCVD1nu7m_8AQ,Phoenix,33.5700114,-112.0629268,Enterprise Rent-A-Car,85020,15,4.0,AZ
6657,"31 King's College Circle, University of Toronto",8PwwIQiWgRd2vRFVJihpJQ,Toronto,43.6610232,-79.3949858,Convocation Hall,M5S,6,3.5,ON
6658,4252 N Drinkwater Blvd,EYwmKq1hT8qYAF9hBlqjKw,Scottsdale,33.497292,-111.9223571,Tru Sushi,85251,5,5.0,AZ
6659,,qlXiJkifbxb0pLErcbzGzQ,Toronto,43.8447622765,-79.5260338274,Oudalova Events & Design Inc,L6A 2R1,3,5.0,ON
6660,,oc_UCtTEt4WTURztZQJbOQ,Las Vegas,36.3656399,-115.2244853,Artisan Chef,89131,3,5.0,NV
6661,"1200 S 4th St, Ste 104",ApXcBer3f78tA6IRQDM9xg,Las Vegas,36.157406,-115.150231,Dragonfly Portrait Design Photography,89104,10,5.0,NV
6662,906 N 5th St,ygTI0aVpnWq7SrmR3pqgOQ,Phoenix,33.457929,-112.067834,Denise is Cooking,85004,8,5.0,AZ
6663,101 S Tryon,xy0vS-A2FHwAx1dfGOuPEA,Charlotte,35.2264881,-80.8427103,Charlotte NC Tours,28202,47,4.5,NC
6664,7691-7807 S Durango Dr,2UPr6huWwi99L2qJx1139Q,Las Vegas,36.0201018172,-115.279505068,Breannarose Photography,89113,3,3.5,NV
6665,2537 Lorain Ave,RiGtSzVzc42CKjyZkDxZRA,Cleveland,41.4837780362,-81.7038367706,Crop Bistro & Bar,44113,385,4.0,OH
6666,516 S 6th St,r4Ymb8aIYo-QdU79tBWatA,Las Vegas,36.1615807553,-115.14425323,The Wedding Chapel,89101,19,3.5,NV
6667,8419 N Tryon St,foiwq0TZ5EpkWHIkbKjAJQ,Charlotte,35.3030438,-80.752453,Hampton Inn - Charlotte,28262,15,3.0,NC
6668,12895 E Independence,a5oxysWRBx5flxrPvPgJfw,Matthews,35.101169,-80.677589,InTown Suites,28105,3,1.5,NC
6669,8441 Country Club Dr,NDQ7PSC-gC-7k8fqlEXfuA,North Huntingdon,40.314703,-79.681064,Hampton Inn & Suites North Huntingdon - Irwin,15642,8,4.5,PA
6670,5880 Ridge Rd,2tOcXjQycmhNmPqfl_imlg,Parma,41.402772,-81.7348647,Colozza's Bakery,44129,48,4.5,OH
6671,20829 Emerald Pkwy,osfl1yiBwd1N4SasuKrdXQ,Cleveland,41.425717475,-81.8488258123,Value Place,44135,4,3.0,OH
6672,,c5pcllmdHP3H9-v9Z9JEwA,Phoenix,33.448263,-112.073821,Celtic Transportation,85028,8,5.0,AZ
6673,3799 Las Vegas Blvd S,rMrymOj6RcBBddGuOjv_IQ,Las Vegas,36.1047500542,-115.168549377,Grand Garden Arena,89109,203,3.5,NV
6674,"1605 S Gilbert Rd, Ste 102",8_OC5IZgjrRtfpiYQIQEDg,Gilbert,33.310810000000004,-111.772012,Cooper's BBQ,85295,4,4.0,AZ
6675,1911 E Desert Inn Rd,0Myf2fOlXXNHgIuPZoOlsA,Las Vegas,36.128617462,-115.125222373,Las Vegas National Golf Club,89169,58,3.5,NV
6676,7345 Engle Road,nu0K1tZI7g7VcOiDENiYRg,Middleburg Heights,41.367363,-81.824051,Courtyard Cleveland Airport South,44130,32,2.5,OH
6677,5051 W Creek Rd,CoAjgtZLwK2OOH9dFXSgww,Independence,41.4031613311,-81.6533338833,Courtyard Cleveland Independence,44131,18,3.0,OH
6678,20659 Catawba Ave,2pOE6yvSNjJ7RNV5in_nLg,Cornelius,35.4845965,-80.8721586,Acropolis Cafe & Grill,28031,85,3.5,NC
6679,,l4V5IK4v2YqfLrn2h7X7wg,Las Vegas,36.1697096,-115.1236952,Rising Again Productions,89101,8,5.0,NV
6680,Harbour,ZqjJnu6h0e-y1wth43Vxbg,Whitby,54.4891511,-0.6118220999999999,Whitby Harbour and Lighthouses,YO22 4DL,3,4.5,NYK
6681,6600 Robinson Centre Dr,XjAb0mxgCtq96pWWJjUBAg,Pittsburgh,40.4553479004,-80.1606749325,Buca di Beppo Italian Restaurant,15205,63,2.5,PA
6682,7100 Cascade Valley Ct,gf8DvdbgpfRlFQBUsV5gJA,Las Vegas,36.2119286,-115.247043,Hampton Inn Las Vegas/Summerlin,89128,42,3.5,NV
6683,1410 S Country Club Dr,62aratNETvcnaSnFoLrbLA,Mesa,33.389914896,-111.840799789,American Inn and Suites Mesa,85210,3,2.5,AZ
6684,"5003 University Ave, Ste 170",CqCWN9aBJf8YNJxyel7psg,Madison,43.0754348,-89.4663781,Glass Nickel Pizza,53705,77,4.0,WI
6685,5900 Baum Blvd,5JD61CiINtrSFbofher9aA,Pittsburgh,40.4597857,-79.9272548,AAA,15206,31,2.5,PA
6686,1795 Lorain Blvd,98QwWiYS6VWGOsGIOFK2hg,Elyria,41.3975619,-82.1163345,Hampton Inn & Suites,44035,19,4.0,OH
6687,346 Eglinton Avenue W,t0edCFMUYmFSN_eXT4HrnQ,Toronto,43.704641,-79.4090411,Yitz's Deli & Catering,M5N 1A2,35,3.5,ON
6688,451 Christie Street,LeVQrhTabVcVRjCZkSm0Ig,Toronto,43.6754965,-79.4227214,Action Potential Lab,M6G 3C7,4,5.0,ON
6689,4245 North Drinkwater Boulevard,j7TsOIl_pZm2wzs13-pRDQ,Scottsdale,33.4974517237,-111.92339776,Hyatt House Scottsdale/Old Town,85251,80,4.0,AZ
6690,9827 N 65th Pl,Yxo3U6AnZG2lHYkXgkK6AA,Scottsdale,33.5763866,-111.9395983,Signature Events,85253,3,5.0,AZ
6691,,p1uqGs9tb3EiVAReNhtxrg,Toronto,43.653226,-79.3831843,Wish A Cake,,3,5.0,ON
6692,1050 Rue Sherbrooke Ouest,eob_8uBownTn6hTRRWKKqw,Montréal,45.5022019,-73.5759322,Petit Opus Cafe-Bar-Hotel Omni Mont-Royal,H3A 2R6,5,4.5,QC
6693,270 Adelaide St W,zjZbVmI5FGQflHL6rRMxoA,Toronto,43.6479694,-79.3901146,Corned Beef House,M5H 1X6,127,4.0,ON
6694,,6G5grm9qTRIM8SGjhkGsgg,Mesa,33.379424,-111.8747445,Emily Piraino Photography,85202,5,5.0,AZ
6695,10305 Wilmington St,gzcfQESTRFOkdxcZPhmljw,Huntersville,35.4118969449,-80.856719507,Hampton Inn & Suites Huntersville,28078,9,5.0,NC
6696,9811 W Charleston Blvd,YW5X4EOyP8Upuaj1FGd9CA,Las Vegas,36.1578743,-115.3116561,Las Vegas Corporate Photographers,89117,5,5.0,NV
6697,420 Queen Street East,J7xgN35uGlkY7soUF8W9uw,Toronto,43.6562089,-79.3621654,Balloon Queen,M5A 3E5,7,3.5,ON
6698,539 Queens Quay W,LHY_-Kr2JqGHMn49xHjPZw,Toronto,43.6365294,-79.3962557,Island Princess,M5V 3G3,3,3.5,ON
6699,991 Freeport Rd,AD1Rtj5EiYxu-JnED1Pz7g,Pittsburgh,40.4869922,-79.8868001,Party City,15238,3,3.0,PA
6700,6110 N 59th Ave,S3-Rk8G0yZu1ejSwG3wjmw,Glendale,33.5263471,-112.187494,Glenfair Lanes,85301,20,3.5,AZ
6701,"The Linq Las Vegas, 3545 Las Vegas Blvd South",Ka00H3EHLLiPNpMj1V4Hcw,Las Vegas,36.1177109678,-115.171850663,The LINQ Promenade,89109,278,4.0,NV
6702,5650 Sandusky Blvd,lWKOr6dlzAr57mMjobsNPg,Concord,35.3521604,-80.6895827,Ver-El RV Park,28027,6,3.5,NC
6703,6030 Piedmont Row Dr S,aiOudI_RSomc_ynJP76urw,Charlotte,35.147559,-80.839422,Enterprise Rent-A-Car,28210,5,2.5,NC
6704,,dwpMOOfquz53gXuGm_WJyQ,Las Vegas,36.2030945,-115.2244853,Fox Mike D J Service,89108,11,5.0,NV
6705,8764 Mentor Ave,Zva4vS1WEGLo5U04sRhRLg,Mentor,41.672581,-81.325981,Nick's Gyros,44060,32,4.0,OH
6706,4400 N Scottsdale Rd,7rV9l-plysOMi0TBFmjXyQ,Scottsdale,33.5005446,-111.9264346,Candy Face Painting,85251,18,5.0,AZ
6707,1412 N Scottsdale Rd,7AvPGmZHPDdUS2Xcat2HKg,Tempe,33.4445507,-111.9274052,Budget Truck Rental,85281,19,2.5,AZ
6708,3300 Queen City Dr,LwHgGwUpzMiVTkC5OILBtA,Charlotte,35.2399193,-80.9208167,Motel 6,28208,14,1.5,NC
6709,4500 Delancey Dr,b2UrTbNryyeUHYNsAPOkog,Las Vegas,36.1126022,-115.2020362,Celebrity Coaches of America,89103,8,2.5,NV
6710,1313 N Litchfield Rd,xyYeBQrMuTqpKnRHj_YnUA,Goodyear,33.4606963,-112.3574226,Holiday Inn Express Phoenix-I-10 West/Goodyear,85395,15,4.0,AZ
6711,19A West Register Street,zc_ptb03jQiXnWGwmpAk0A,Edinburgh,55.9537875,-3.1905113,The Voodoo Rooms,EH2 2AA,65,4.0,EDH
6712,7509 N 12th St,NSIJhV7aGO-Xi1dsN8aCHA,Phoenix,33.5460588,-112.0558791,Arizona American Italian Club,85020,14,3.5,AZ
6713,"601 Junction Rd, Ste 4",naY7rKyhKcsoDU83Z8Ny_g,Madison,43.073189,-89.525189,Nedrebo's Formal Wear,53717,4,3.5,WI
6714,10 N. Meadows Drive,VLaFEzSINT7-QcTkTVYuwA,Wexford,40.612583,-80.055182,Painting with a Twist,15090,3,4.0,PA
6715,"6037 S Fort Apache Rd, Ste 150",XG3WiXIco4bn1-4vT2un9Q,Las Vegas,36.0792103975,-115.299648043,Baby's First Image,89148,62,4.0,NV
6716,,Ellq_hbnq3vFCvIImgtOww,Cleveland,41.4857101,-81.6966306,Portraits by Martha,44113,4,4.0,OH
6717,,ZdslytDKbz49RyS06MgaHQ,Phoenix,33.6629442,-112.0182329,MT Sounds,85050,5,5.0,AZ
6718,,CIHfGCk8yap-kn_TW1bJEw,Scarborough,54.2337678,-0.33703669999999997,Flower Of May Holiday Park,YO11 3NU,3,4.0,NYK
6719,"1958 Village Center Cir Ste 1, Ste 1",rQ6BxR_D6YNumKgrOBLNAg,Las Vegas,36.1922783418,-115.306594617,Amy's Hallmark Shop,89134,9,4.5,NV
6720,801 Park St,MP0TwGllsrfFMsV-pZBW0g,Belmont,35.255755,-81.02746,Chick-fil-A,28012,18,4.0,NC
6721,1798 N Highland Rd,toEpYp-Hv8fMc3dW6RcJqA,Pittsburgh,40.3488762,-80.0522482,The Uncommon Market,15241,10,3.5,PA
6722,Willy-Brandt-Allee 1-5,w2XOYRGDhg2XB-3RQuCmgg,Lübeck,53.867504542,10.6769495031,Park Inn,23554,3,4.5,BW
6723,7724 Juniata St,WDoZyq_P1_R_9wepURjTWg,Swissvale,40.4227496,-79.8806393,Trundle Manor,15218,11,4.5,PA
6724,129 Main St,vKaPwNGnkODc52XgQtljaQ,Pineville,35.0848732,-80.8881805,St John Photography,28134,3,4.5,NC
6725,5164 Rent A Car Rd,5Z5KW0XXpgcMLZg_WcZ4Ew,Las Vegas,36.0940047,-115.1502508,Avis Rent A Car McCarran Airport,89119,115,2.0,NV
6726,3265 S Market St,uNxANKBV3_rnkPYfIy9WKA,Gilbert,33.2915794965,-111.752586365,Hampton Inn & Suites Phoenix Gilbert,85297,43,4.0,AZ
6727,6340 Saint-Jacques Rue,wOz8eAkVET4c27I_RFVYrA,Montréal,45.4623001,-73.6207808,Rent A Wreck,H4B 1T6,3,3.5,QC
6728,"50 Burnhamthorpe Road W, Unit 336",bADmX3gPwiFQXU__6Out3w,Mississauga,43.591961,-79.6359403,Select Sandwich,L5B 3C2,3,2.5,ON
6729,,qQvjD3ZdW2j83F5LLJav6Q,Las Vegas,36.1710616,-115.3667218,Natasha Isom Photography,89138,3,5.0,NV
6730,11193 Deluna St,KI1qlezy-003DvMgYK40nQ,Las Vegas,35.986137,-115.18331,Vegas Hotel Escapes,89141,15,4.0,NV
6731,1651 W Baseline Rd,MnacJ69mthATr8bwImvdTQ,Tempe,33.3771122,-111.9654179,InnSuites Hotel Tempe/Phoenix Airport,85283,69,2.5,AZ
6732,1 Ppg Pl,fgpB1wMF43kLP4z9DfNnbw,Pittsburgh,40.4400959595,-80.0037981196,Elite Casino Events,15222,12,4.5,PA
6733,"2530 Saint Rose Pkwy, Ste 110",6LZMjOagYR6SVJc9OL1L9g,Henderson,36.0180244,-115.1012254,Tease & Snap,89074,18,4.5,NV
6734,11819 W Harmony Ln,1GLJHF1aIrKujEmfEBHPYQ,Sun City,33.6767339,-112.3149467,Sand Highway RV Rentals,85373,23,5.0,AZ
6735,"3225 W Ray Rd, Ste 113",GacC8DdeyoJRX-FYEI6ipg,Chandler,33.3193281336,-111.897824103,Fred J Sinroll,85226,6,5.0,AZ
6736,"9680 W Tropicana Ave, Ste 136",zLdVuHLP_j824Hq1txHDrg,Las Vegas,36.1008796,-115.3038893,Lisa Pellegrino,89147,9,5.0,NV
6737,3695 Orange Pl,hm_lWW561BTbYZRkXqbKVg,Beachwood,41.458844,-81.487303,Marriott Courtyard Cleveland Beachwood,44122,15,3.5,OH
6738,6930 Pearl Rd,phJAiadcWTtERPmiDrQfBQ,Middleburg Heights,41.377427,-81.7943273,Ganley Lincoln,44130,8,4.0,OH
6739,214 Spratt St,b62-BDE8LuBWGgNgZpWCAw,Ft. Mill,35.0047406,-80.9497734,Jack's House of Flowers,29715,9,3.5,SC
6740,2705 Airport Dr,qx_WZnf1Ed24WTizsOw2Pw,Las Vegas,36.2085011,-115.2015534,Vision Holidays,89032,5,3.5,NV
6741,4525 Dean Martin Dr,kGMaA23KoRLthHIvX6J_rw,Las Vegas,36.10759,-115.182152,Yolo Travel Now,89103,4,5.0,NV
6742,"1605 W Parkside, Ste 2",8Q0WD7Uo3uxKuhNFTdgIzA,Phoenix,33.694944,-112.094607,Ever After Florals,85027,8,4.0,AZ
6743,8812 University East Dr,M6GInjUehPCANjS0ccOH7w,Charlotte,35.286004,-80.727315,Candlewood Suites Charlotte-University,28213,23,3.5,NC
6744,5700 E McDonald Dr,PsTzoIERiCjq6QHrOnk2Lg,Paradise Valley,33.5222387,-111.95949039999999,Sanctuary Camelback Mountain Resort,85253,212,4.5,AZ
6745,Furtwänglerstr. 190,qDBZgOyugt7RrWsZf-XfCw,Stuttgart,48.78643,9.13777,Reiterstüble Gasthaus,70195,22,5.0,BW
6746,4612 S Blvd,_ABw1OHNQ6jB3hUEANHxGg,Charlotte,35.3324722,-80.8088086,Copy Cat Printing,28209,7,4.5,NC
6747,1502 S Las Vegas Blvd,5scCzRKFuWIpdUT9FOfzsQ,Las Vegas,36.1539132,-115.1509886,Travelers Bed & Breakfast,89104,5,3.0,NV
6748,2390 Lakeshore Road W,ulGfhcHUtiKBMqNb2-iVeA,Oakville,43.3959304,-79.7097493,Taste Marketeria,L6L 1H5,4,3.0,ON
6749,3730 Las Vegas Blvd,cJbihpmefzTASQV4XZR9lQ,Las Vegas,36.107458,-115.176706,ARIA Race & Sports Book,89109,23,3.0,NV
6750,4262 Blue Diamond Rd,e4vv3Ea0PE4gfp44e1I06A,Las Vegas,36.0380218,-115.1968084,Cameron Frost Photography,89139,5,5.0,NV
6751,3537 S Valley View Blvd,5uN6wSFQG3WD7MFeaZymiw,Las Vegas,36.1323912,-115.1867608,Rosy Flowers & Event Design,89103,4,5.0,NV
6752,9550 E Talking Stick Way,AaM5CYZ5dnCcuER6GEauGg,Scottsdale,33.5396612521,-111.875017946,Hampton Inn & Suites Scottsdale/Riverwalk,85250,33,3.5,AZ
6753,644 Center Ave,8A4ck_lvMLYZDrDt7w8GVA,Pittsburgh,40.518651,-80.031055,Reflections Cafe,15229,3,3.5,PA
6754,"6380 S Vally View Blvd, Ste 316",MVnTomh3k3nLOFl74XEJRw,Las Vegas,36.0749889,-115.1886166,DiVine Events Cafe,89118,19,4.0,NV
6755,,pFbJ6TckUvhM6TRIVRITdQ,Madison,43.007604,-89.294221,Ruthie Hauge Photography,53558,16,5.0,WI
6756,7791 Gateway Ln NW,nxz2oOD3sryU5evFAYmmLQ,Concord,35.3683879,-80.711993,Jim 'N Nick's Bar-B-Q,28027,243,4.0,NC
6757,7101 Cascade Valley Ct,24S-aiManGfjbb-fwwi2VQ,Las Vegas,36.211332,-115.246797,La Quinta Inn & Suites Las Vegas Summerlin Tech,89128,46,3.5,NV
6758,,21sUIvjh2Yu9q3DqNAXOKg,Las Vegas,36.1699412,-115.1398296,My Vegas Bachelorette Party,,3,2.5,NV
6759,397 S Gilbert Rd,Ge32wKkvhKElnW6nLAJWNQ,Gilbert,33.343131,-111.789408,Chapel At The Farm,85296,25,4.5,AZ
6760,2424 University Ave,AGGiCPGNc4rdrUhi8xfxNQ,Madison,43.072493,-89.42778,Best Western Plus InnTowner Madison,53726,42,3.5,WI
6761,1160 S Gilbert Rd,CqMQre2-Fr04cP_G94gRIw,Gilbert,33.328685,-111.7922592,Bowlero Gilbert,85296,37,3.5,AZ
6762,"67 S Higley Rd, Ste 103-229",JJHYCKgdl32dNwcI2rP6GQ,Gilbert,33.3486242,-111.7195023,Snap Booth Entertainment,85296,50,5.0,AZ
6763,"32531 N Scottsdale Rd, Ste 115",pxLaaSdIRT9GZ6SB7KI0Kg,Scottsdale,33.7804789,-111.923749,Karen's Hallmark Shop,85266,3,5.0,AZ
6764,1671 Bloor Street W,m-kyYtxJ-0J3yuGsAoAWtQ,Toronto,43.6554790884,-79.4565081126,The Wicket Bar,M6P 1A6,15,4.5,ON
6765,8021 Concord Mills Blvd,Nf_OLImchUFTqmNdvN5CXg,Concord,35.369963,-80.7173096,Sticky Fingers Ribhouse,28027,94,3.5,NC
6766,1862 Queen Street E,uChnTTQzV7Nu7EDrluF6uw,Toronto,43.668453,-79.307099,Sauvignon Bistro,M4L 1H1,24,4.0,ON
6767,60 York St,6OSaK0K6c4YFMtb8DtfY9g,Toronto,43.646254,-79.3835998,The Strathcona Hotel,M5J 1S8,61,2.5,ON
6768,,xJZlyZo1oN8txM_tC3OkvA,Las Vegas,36.1453333,-115.2778317,Derek's Photography,89117,4,5.0,NV
6769,,0R_7iZNQKSGMawKb9dU0oQ,Sun City,33.6102403,-112.2414288,Reverend Giovanni Weddings,92585,3,3.5,AZ
6770,"4550 E Cactus Rd, Ste 80",uptWkvn3yu_yXjs9dZmJHQ,Phoenix,33.5998191833,-111.983978271,Hollywood Photo Studios,85032,15,5.0,AZ
6771,4550 E Cactus Rd,ml916FaOdF870Jrk0ZQETA,Phoenix,33.6027713133,-111.981372116,Chompie's,85032,399,3.5,AZ
6772,"100 E Erie St, Ste 112",zSQs_cDOOyjnTHREy9yRfQ,Kent,41.1525482318,-81.3579681368,Fresco Mexican Grill & Salsa Bar,44240,83,4.0,OH
6773,2233 S Las Vegas Blvd,ldeSCpF9XQ9SNck2HuKJSA,Las Vegas,36.1450382,-115.1555675,Chapel of the Bells,89104,19,2.5,NV
6774,"9516 W Flamingo Rd, Ste 130",AjlfsNaBsgoT26n_ZkgSew,Las Vegas,36.1157983,-115.2996569,Flora Couture Boutique,89147,11,4.5,NV
6775,Fashion District,nnQmCFa0iozJYHrFbt6b3w,Toronto,43.6657234,-79.469158,Best Tours,M6P 1Z3,4,2.0,ON
6776,22115 Brookpark Rd,u4kN_vUwteOeMnWrOsbd3Q,Fairview Park,41.4207661,-81.8663619,Ramada Cleveland Airport West,44126,20,1.5,OH
6777,"3100 Sirius Ave, Ste 110",YrteR2QtSp6WwY7gUq_ncQ,Las Vegas,36.1340744,-115.1828727,Vegas Vip Services,89102,8,5.0,NV
6778,2271 Mars Hill Rd,mUONuCWBKukMO2uyVxLY5Q,Irwin,40.270454,-79.743748,K-Vay's Restaurant,15642,18,4.0,PA
6779,,lCi1WQ1-Chozbd483EqBgw,Phoenix,33.4499672,-112.0702225,N Wells Photography,85001,5,2.5,AZ
6780,10806 E Quarry Ave,CmuF_pdn14v52ec9w2wq4Q,Mesa,33.3494001178,-111.600529924,Rad Bounce House Party Rentals,85212,11,5.0,AZ
6781,Neckarstr. 172,420f5n7JrsFxDq4j_J2LkA,Stuttgart,48.790524,9.198174,Internationales Studentenhotel,70190,3,5.0,BW
6782,2576 Table Rock Ave,3mlinewqh2qkb3kcw1apkA,Las Vegas,36.067894,-115.114004,DSLR Photography Classes,89120,10,5.0,NV
6783,3908 E Franklin Blvd,dF2OxheNLsqHBguWsNwOEA,Gastonia,35.2574569,-81.1114172,Ben & Jerry's,28056,6,3.5,NC
6784,5225 W Post Rd,IO-LTp7iqxa9ad-pX9TJOA,Las Vegas,36.0746721,-115.212538,YCS Transportation,89122,27,2.0,NV
6785,"8420 Park Rd, Ste 14",iO0UyLOAfKLcxovPFpwnMA,Charlotte,35.117237,-80.8559555,Amy's Hallmark Shop,28210,3,3.5,NC
6786,"Grand Central Pkwy 600 S, Ste 350",EdDNlZVSSCABYPlEXIl7vA,Las Vegas,36.1639,-115.156,Regional Transportation Commission,89106,8,2.5,NV
6787,"6141 S Rainbow Blvd, Ste 105",JhHrkQSmaRTK2Wb7CuoAGw,Las Vegas,36.0775859,-115.2445442,Casablanca Express,89118,44,2.0,NV
